Longtide,Latitude,Week Day,Time
8.342,80.4118,Friday,16:41:34
8.34198,80.41179,Friday,16:41:36
8.34199,80.41178,Friday,16:41:37
8.34202,80.41179,Friday,16:41:41
8.34198,80.41177,Friday,16:41:42
8.34196,80.41178,Friday,16:41:43
8.34197,80.41179,Friday,16:41:45
8.34198,80.41179,Friday,16:41:46
8.34197,80.41179,Friday,16:41:47
8.34199,80.41178,Friday,16:41:49
8.342,80.41176,Friday,16:41:50
8.34201,80.41176,Friday,16:41:51
8.34201,80.41177,Friday,16:41:53
8.34201,80.41178,Friday,16:41:54
8.342,80.4118,Friday,16:41:55
8.342,80.41181,Friday,16:41:56
8.34199,80.41182,Friday,16:41:57
8.34197,80.41183,Friday,16:41:59
8.34196,80.41184,Friday,16:42:01
8.34196,80.41184,Friday,16:42:09
8.34197,80.41185,Friday,16:42:13
8.34202,80.41189,Friday,16:42:16
8.3421,80.41193,Friday,16:42:17
8.34215,80.4119,Friday,16:42:18
8.34222,80.41191,Friday,16:42:19
8.34226,80.41195,Friday,16:42:20
8.34231,80.41203,Friday,16:42:21
8.34236,80.41207,Friday,16:42:22
8.3424,80.4121,Friday,16:42:23
8.34245,80.41214,Friday,16:42:24
8.34251,80.41216,Friday,16:42:25
8.34259,80.4122,Friday,16:42:26
8.34265,80.41223,Friday,16:42:27
8.34272,80.41225,Friday,16:42:28
8.34281,80.41226,Friday,16:42:29
8.3429,80.41228,Friday,16:42:30
8.34299,80.41229,Friday,16:42:31
8.3431,80.41231,Friday,16:42:32
8.34321,80.41235,Friday,16:42:33
8.34337,80.41222,Friday,16:42:34
8.34349,80.41224,Friday,16:42:35
8.34361,80.41224,Friday,16:42:36
8.34372,80.41225,Friday,16:42:37
8.34389,80.41225,Friday,16:42:38
8.34399,80.41224,Friday,16:42:39
8.34403,80.41229,Friday,16:42:40
8.34414,80.41223,Friday,16:42:41
8.34414,80.41228,Friday,16:42:42
8.34424,80.41229,Friday,16:42:43
8.3443,80.41229,Friday,16:42:44
8.3444,80.4123,Friday,16:42:45
8.34447,80.41229,Friday,16:42:46
8.34453,80.4123,Friday,16:42:47
8.34459,80.4123,Friday,16:42:48
8.34468,80.41231,Friday,16:42:49
8.34482,80.41229,Friday,16:42:50
8.34493,80.41229,Friday,16:42:51
8.34504,80.41229,Friday,16:42:52
8.34514,80.4123,Friday,16:42:53
8.34526,80.41234,Friday,16:42:54
8.34538,80.41229,Friday,16:42:55
8.34549,80.41229,Friday,16:42:56
8.34562,80.41231,Friday,16:42:57
8.34571,80.41231,Friday,16:42:58
8.34583,80.41233,Friday,16:42:59
8.34595,80.41234,Friday,16:43:00
8.34608,80.41231,Friday,16:43:01
8.34624,80.41231,Friday,16:43:02
8.34638,80.41235,Friday,16:43:03
8.34651,80.41236,Friday,16:43:04
8.34664,80.4124,Friday,16:43:05
8.34678,80.4124,Friday,16:43:06
8.3469,80.41242,Friday,16:43:07
8.34704,80.41245,Friday,16:43:08
8.34718,80.41245,Friday,16:43:09
8.34728,80.41244,Friday,16:43:10
8.3474,80.41237,Friday,16:43:11
8.34748,80.41235,Friday,16:43:12
8.34752,80.41237,Friday,16:43:13
8.34763,80.41233,Friday,16:43:14
8.34775,80.4123,Friday,16:43:15
8.34783,80.41225,Friday,16:43:16
8.3479,80.41224,Friday,16:43:17
8.348,80.41218,Friday,16:43:18
8.3481,80.41217,Friday,16:43:19
8.3482,80.4122,Friday,16:43:20
8.34828,80.41222,Friday,16:43:21
8.34838,80.41226,Friday,16:43:22
8.34848,80.41231,Friday,16:43:23
8.34859,80.41231,Friday,16:43:24
8.34871,80.41229,Friday,16:43:25
8.34881,80.41229,Friday,16:43:26
8.34885,80.41233,Friday,16:43:27
8.34893,80.4124,Friday,16:43:28
8.34901,80.41246,Friday,16:43:29
8.34909,80.41251,Friday,16:43:30
8.34915,80.41256,Friday,16:43:31
8.34922,80.41267,Friday,16:43:32
8.34928,80.41274,Friday,16:43:33
8.34934,80.41281,Friday,16:43:34
8.3494,80.41286,Friday,16:43:35
8.34948,80.41292,Friday,16:43:36
8.34956,80.41299,Friday,16:43:37
8.34965,80.41306,Friday,16:43:38
8.34972,80.41317,Friday,16:43:39
8.34976,80.41331,Friday,16:43:40
8.34981,80.41339,Friday,16:43:41
8.34987,80.41346,Friday,16:43:42
8.34992,80.41355,Friday,16:43:43
8.34997,80.41358,Friday,16:43:44
8.35002,80.41365,Friday,16:43:45
8.35009,80.41377,Friday,16:43:46
8.35012,80.41386,Friday,16:43:47
8.35017,80.41399,Friday,16:43:48
8.35023,80.4141,Friday,16:43:49
8.35027,80.41418,Friday,16:43:50
8.35031,80.41425,Friday,16:43:51
8.35035,80.41434,Friday,16:43:52
8.35039,80.41443,Friday,16:43:53
8.35043,80.4145,Friday,16:43:54
8.35044,80.41451,Friday,16:43:55
8.35046,80.41451,Friday,16:43:56
8.35046,80.41454,Friday,16:43:58
8.35048,80.41458,Friday,16:44:00
8.35048,80.4146,Friday,16:44:01
8.35049,80.41464,Friday,16:44:02
8.35053,80.41471,Friday,16:44:03
8.35055,80.41476,Friday,16:44:04
8.35058,80.4148,Friday,16:44:05
8.35059,80.41486,Friday,16:44:06
8.35059,80.41491,Friday,16:44:07
8.35063,80.415,Friday,16:44:08
8.35065,80.41507,Friday,16:44:09
8.35068,80.41515,Friday,16:44:10
8.35071,80.41524,Friday,16:44:11
8.35076,80.41531,Friday,16:44:12
8.35082,80.41541,Friday,16:44:13
8.35091,80.41549,Friday,16:44:14
8.35099,80.41556,Friday,16:44:15
8.35108,80.41563,Friday,16:44:16
8.35117,80.41571,Friday,16:44:17
8.35127,80.41579,Friday,16:44:18
8.35136,80.41585,Friday,16:44:19
8.35144,80.41591,Friday,16:44:20
8.35153,80.41599,Friday,16:44:21
8.35162,80.41608,Friday,16:44:22
8.35172,80.41616,Friday,16:44:23
8.35182,80.41625,Friday,16:44:24
8.35194,80.41633,Friday,16:44:25
8.35203,80.41641,Friday,16:44:26
8.35212,80.41648,Friday,16:44:27
8.35221,80.41656,Friday,16:44:28
8.3523,80.41663,Friday,16:44:29
8.35238,80.41669,Friday,16:44:30
8.35246,80.41674,Friday,16:44:31
8.35252,80.41683,Friday,16:44:32
8.3526,80.4169,Friday,16:44:33
8.35267,80.41696,Friday,16:44:34
8.35274,80.417,Friday,16:44:35
8.3528,80.41707,Friday,16:44:36
8.35287,80.41712,Friday,16:44:37
8.35296,80.41716,Friday,16:44:38
8.35306,80.41722,Friday,16:44:39
8.35315,80.41726,Friday,16:44:40
8.35325,80.41727,Friday,16:44:41
8.35335,80.41729,Friday,16:44:42
8.35342,80.41731,Friday,16:44:43
8.35349,80.41735,Friday,16:44:44
8.35356,80.41739,Friday,16:44:45
8.35362,80.41741,Friday,16:44:46
8.35369,80.41741,Friday,16:44:47
8.35373,80.41744,Friday,16:44:48
8.3538,80.41747,Friday,16:44:49
8.35387,80.4175,Friday,16:44:50
8.35393,80.41755,Friday,16:44:51
8.35402,80.41756,Friday,16:44:52
8.35412,80.41757,Friday,16:44:53
8.35417,80.41759,Friday,16:44:54
8.35422,80.41761,Friday,16:44:55
8.3543,80.41768,Friday,16:44:56
8.35436,80.4177,Friday,16:44:57
8.35443,80.41776,Friday,16:44:58
8.35453,80.41774,Friday,16:44:59
8.35462,80.41775,Friday,16:45:00
8.3547,80.41777,Friday,16:45:01
8.3548,80.41778,Friday,16:45:02
8.35488,80.41782,Friday,16:45:03
8.35492,80.41783,Friday,16:45:04
8.35498,80.41785,Friday,16:45:05
8.35505,80.41787,Friday,16:45:06
8.35507,80.41789,Friday,16:45:07
8.35509,80.4179,Friday,16:45:08
8.35512,80.41792,Friday,16:45:09
8.35517,80.41796,Friday,16:45:10
8.35522,80.41799,Friday,16:45:11
8.35523,80.41799,Friday,16:45:12
8.35525,80.41799,Friday,16:45:13
8.35526,80.41801,Friday,16:45:14
8.35528,80.41803,Friday,16:45:15
8.35531,80.41805,Friday,16:45:16
8.35533,80.41807,Friday,16:45:17
8.35536,80.41807,Friday,16:45:18
8.3554,80.41808,Friday,16:45:19
8.35544,80.41809,Friday,16:45:20
8.35549,80.4181,Friday,16:45:21
8.35553,80.41811,Friday,16:45:22
8.35557,80.41811,Friday,16:45:23
8.35561,80.41811,Friday,16:45:24
8.35565,80.4181,Friday,16:45:25
8.35573,80.41805,Friday,16:45:26
8.35578,80.41805,Friday,16:45:27
8.35583,80.41806,Friday,16:45:28
8.35585,80.4181,Friday,16:45:29
8.35588,80.41809,Friday,16:45:30
8.35591,80.41812,Friday,16:45:31
8.35593,80.41814,Friday,16:45:32
8.35594,80.41819,Friday,16:45:33
8.35596,80.41824,Friday,16:45:34
8.35604,80.41825,Friday,16:45:35
8.35608,80.41829,Friday,16:45:36
8.35608,80.41835,Friday,16:45:37
8.35608,80.41839,Friday,16:45:38
8.35609,80.41842,Friday,16:45:39
8.3561,80.41846,Friday,16:45:40
8.35612,80.41851,Friday,16:45:41
8.35612,80.41853,Friday,16:45:42
8.35614,80.41857,Friday,16:45:43
8.35615,80.41858,Friday,16:45:44
8.35615,80.41859,Friday,16:45:46
8.35614,80.41858,Friday,16:45:52
8.35611,80.41857,Friday,16:45:53
8.3561,80.41857,Friday,16:45:54
8.35609,80.41856,Friday,16:45:56
8.35609,80.41855,Friday,16:45:57
8.35608,80.41854,Friday,16:46:00
8.35609,80.41852,Friday,16:46:02
8.35608,80.41852,Friday,16:46:04
8.35608,80.41851,Friday,16:46:08
8.35609,80.4186,Friday,16:46:11
8.35609,80.41866,Friday,16:46:12
8.35609,80.41872,Friday,16:46:13
8.3561,80.41881,Friday,16:46:14
8.35609,80.41888,Friday,16:46:15
8.3561,80.41898,Friday,16:46:16
8.35611,80.41906,Friday,16:46:17
8.35614,80.41918,Friday,16:46:18
8.35616,80.41926,Friday,16:46:19
8.35617,80.41935,Friday,16:46:20
8.35618,80.41942,Friday,16:46:21
8.3562,80.41954,Friday,16:46:22
8.35622,80.41965,Friday,16:46:23
8.35624,80.41977,Friday,16:46:24
8.35625,80.41986,Friday,16:46:25
8.35625,80.41995,Friday,16:46:26
8.35626,80.42005,Friday,16:46:27
8.35627,80.42014,Friday,16:46:28
8.35629,80.42024,Friday,16:46:29
8.35632,80.42035,Friday,16:46:30
8.35634,80.42048,Friday,16:46:31
8.35635,80.42056,Friday,16:46:32
8.35637,80.42065,Friday,16:46:33
8.35639,80.42076,Friday,16:46:34
8.3564,80.42085,Friday,16:46:35
8.35642,80.42099,Friday,16:46:36
8.35645,80.42111,Friday,16:46:37
8.35646,80.42122,Friday,16:46:38
8.35648,80.42134,Friday,16:46:39
8.35649,80.42146,Friday,16:46:40
8.35651,80.42161,Friday,16:46:41
8.35655,80.42177,Friday,16:46:42
8.35656,80.42191,Friday,16:46:43
8.35656,80.42202,Friday,16:46:44
8.35655,80.42214,Friday,16:46:45
8.35654,80.42227,Friday,16:46:46
8.35652,80.42239,Friday,16:46:47
8.35648,80.42249,Friday,16:46:48
8.35645,80.42262,Friday,16:46:49
8.35639,80.42273,Friday,16:46:50
8.35633,80.42281,Friday,16:46:51
8.35625,80.42292,Friday,16:46:52
8.35617,80.42303,Friday,16:46:53
8.3561,80.42313,Friday,16:46:54
8.35603,80.42324,Friday,16:46:55
8.35594,80.42336,Friday,16:46:56
8.35586,80.42343,Friday,16:46:57
8.35577,80.42354,Friday,16:46:58
8.35568,80.42365,Friday,16:46:59
8.3556,80.42376,Friday,16:47:00
8.35554,80.42388,Friday,16:47:01
8.35552,80.4239,Friday,16:47:02
8.3555,80.42394,Friday,16:47:03
8.35546,80.42404,Friday,16:47:04
8.35544,80.42414,Friday,16:47:05
8.35541,80.42423,Friday,16:47:06
8.35539,80.42428,Friday,16:47:07
8.35537,80.42443,Friday,16:47:08
8.35538,80.42461,Friday,16:47:09
8.35536,80.42471,Friday,16:47:10
8.35536,80.42483,Friday,16:47:11
8.35536,80.4249,Friday,16:47:12
8.35534,80.42501,Friday,16:47:13
8.3553,80.42507,Friday,16:47:14
8.35529,80.42518,Friday,16:47:15
8.35527,80.42527,Friday,16:47:16
8.35526,80.42537,Friday,16:47:17
8.35523,80.42543,Friday,16:47:18
8.35521,80.4255,Friday,16:47:19
8.35518,80.42559,Friday,16:47:20
8.35516,80.42565,Friday,16:47:21
8.35514,80.42572,Friday,16:47:22
8.35511,80.42585,Friday,16:47:23
8.35508,80.42596,Friday,16:47:24
8.35506,80.42605,Friday,16:47:25
8.35505,80.42617,Friday,16:47:26
8.35504,80.42628,Friday,16:47:27
8.35502,80.42636,Friday,16:47:28
8.35501,80.42647,Friday,16:47:29
8.355,80.4266,Friday,16:47:30
8.35499,80.4267,Friday,16:47:31
8.35497,80.42682,Friday,16:47:32
8.35493,80.42693,Friday,16:47:33
8.3549,80.42704,Friday,16:47:34
8.35486,80.42714,Friday,16:47:35
8.35481,80.42724,Friday,16:47:36
8.35477,80.42735,Friday,16:47:37
8.3547,80.42745,Friday,16:47:38
8.35465,80.42759,Friday,16:47:39
8.3546,80.42771,Friday,16:47:40
8.35455,80.42783,Friday,16:47:41
8.3545,80.42795,Friday,16:47:42
8.35445,80.42808,Friday,16:47:43
8.35442,80.42819,Friday,16:47:44
8.35438,80.42832,Friday,16:47:45
8.35432,80.42847,Friday,16:47:46
8.35426,80.42861,Friday,16:47:47
8.35422,80.42876,Friday,16:47:48
8.35417,80.42886,Friday,16:47:49
8.35411,80.42898,Friday,16:47:50
8.3541,80.42909,Friday,16:47:51
8.35404,80.42924,Friday,16:47:52
8.354,80.4294,Friday,16:47:53
8.35399,80.42948,Friday,16:47:54
8.35391,80.4295,Friday,16:47:55
8.3539,80.42973,Friday,16:47:56
8.35385,80.42986,Friday,16:47:57
8.35381,80.42994,Friday,16:47:58
8.35385,80.43004,Friday,16:47:59
8.35384,80.43021,Friday,16:48:00
8.35384,80.43029,Friday,16:48:01
8.35382,80.43038,Friday,16:48:02
8.35381,80.43049,Friday,16:48:03
8.35378,80.43059,Friday,16:48:04
8.35378,80.43074,Friday,16:48:05
8.3538,80.4309,Friday,16:48:06
8.35379,80.43101,Friday,16:48:07
8.35379,80.43119,Friday,16:48:08
8.3538,80.43132,Friday,16:48:09
8.35381,80.43143,Friday,16:48:10
8.35383,80.43151,Friday,16:48:11
8.35383,80.43161,Friday,16:48:12
8.35385,80.43169,Friday,16:48:13
8.35385,80.43176,Friday,16:48:14
8.35386,80.43185,Friday,16:48:15
8.35391,80.43193,Friday,16:48:16
8.3539,80.43201,Friday,16:48:17
8.35392,80.43208,Friday,16:48:18
8.35392,80.43213,Friday,16:48:19
8.35395,80.43221,Friday,16:48:20
8.35394,80.43225,Friday,16:48:21
8.35395,80.43233,Friday,16:48:22
8.35398,80.43246,Friday,16:48:23
8.35399,80.43253,Friday,16:48:24
8.35401,80.43259,Friday,16:48:25
8.35403,80.43268,Friday,16:48:26
8.35405,80.43276,Friday,16:48:27
8.35404,80.43287,Friday,16:48:28
8.35403,80.43294,Friday,16:48:29
8.35403,80.43305,Friday,16:48:30
8.35404,80.43315,Friday,16:48:31
8.35404,80.43326,Friday,16:48:32
8.35404,80.43337,Friday,16:48:33
8.35404,80.43347,Friday,16:48:34
8.35403,80.43356,Friday,16:48:35
8.35404,80.43364,Friday,16:48:36
8.35404,80.43378,Friday,16:48:37
8.35407,80.43387,Friday,16:48:38
8.35407,80.434,Friday,16:48:39
8.35409,80.43417,Friday,16:48:40
8.3541,80.43431,Friday,16:48:41
8.35411,80.43444,Friday,16:48:42
8.35412,80.43458,Friday,16:48:43
8.35411,80.43474,Friday,16:48:44
8.35411,80.43487,Friday,16:48:45
8.35412,80.435,Friday,16:48:46
8.35412,80.43517,Friday,16:48:47
8.35413,80.43535,Friday,16:48:48
8.35414,80.43549,Friday,16:48:49
8.35415,80.43562,Friday,16:48:50
8.35415,80.43577,Friday,16:48:51
8.35416,80.43591,Friday,16:48:52
8.35416,80.43603,Friday,16:48:53
8.35416,80.43619,Friday,16:48:54
8.35417,80.43632,Friday,16:48:55
8.35417,80.43647,Friday,16:48:56
8.35419,80.43662,Friday,16:48:57
8.35422,80.43679,Friday,16:48:58
8.35422,80.4369,Friday,16:48:59
8.35424,80.43705,Friday,16:49:00
8.35423,80.43717,Friday,16:49:01
8.35424,80.43728,Friday,16:49:02
8.35426,80.4374,Friday,16:49:03
8.35426,80.43752,Friday,16:49:04
8.35426,80.43759,Friday,16:49:05
8.35427,80.43767,Friday,16:49:06
8.35426,80.43776,Friday,16:49:07
8.35428,80.43786,Friday,16:49:08
8.3543,80.43798,Friday,16:49:09
8.35429,80.43806,Friday,16:49:10
8.35431,80.43816,Friday,16:49:11
8.3543,80.43825,Friday,16:49:12
8.35429,80.43835,Friday,16:49:13
8.35431,80.43844,Friday,16:49:14
8.35432,80.43853,Friday,16:49:15
8.35433,80.43864,Friday,16:49:16
8.35434,80.43874,Friday,16:49:17
8.35434,80.4388,Friday,16:49:18
8.35435,80.43889,Friday,16:49:19
8.35435,80.43898,Friday,16:49:20
8.35433,80.43902,Friday,16:49:21
8.35431,80.43907,Friday,16:49:22
8.35431,80.43913,Friday,16:49:23
8.35432,80.43922,Friday,16:49:24
8.35433,80.4393,Friday,16:49:25
8.35434,80.43938,Friday,16:49:26
8.35434,80.43947,Friday,16:49:27
8.35435,80.43957,Friday,16:49:28
8.35435,80.43968,Friday,16:49:29
8.35436,80.43975,Friday,16:49:30
8.35438,80.43987,Friday,16:49:31
8.35438,80.43999,Friday,16:49:32
8.35438,80.44011,Friday,16:49:33
8.35439,80.44021,Friday,16:49:34
8.35441,80.44032,Friday,16:49:35
8.35442,80.44049,Friday,16:49:36
8.35443,80.44058,Friday,16:49:37
8.35444,80.44072,Friday,16:49:38
8.35446,80.44085,Friday,16:49:39
8.35448,80.44097,Friday,16:49:40
8.35447,80.4411,Friday,16:49:41
8.35447,80.44123,Friday,16:49:42
8.3545,80.44134,Friday,16:49:43
8.35452,80.44146,Friday,16:49:44
8.35453,80.44157,Friday,16:49:45
8.35452,80.44165,Friday,16:49:46
8.35453,80.44176,Friday,16:49:47
8.35453,80.44186,Friday,16:49:48
8.35454,80.44195,Friday,16:49:49
8.35454,80.44204,Friday,16:49:50
8.35455,80.44218,Friday,16:49:51
8.35456,80.44224,Friday,16:49:52
8.35457,80.44229,Friday,16:49:53
8.35456,80.44236,Friday,16:49:54
8.35455,80.44246,Friday,16:49:55
8.35454,80.44256,Friday,16:49:56
8.35453,80.44265,Friday,16:49:57
8.35453,80.44276,Friday,16:49:58
8.35454,80.44286,Friday,16:49:59
8.35454,80.44297,Friday,16:50:00
8.35453,80.44308,Friday,16:50:01
8.35454,80.44317,Friday,16:50:02
8.35455,80.44325,Friday,16:50:03
8.35458,80.44336,Friday,16:50:04
8.35458,80.44343,Friday,16:50:05
8.35459,80.4436,Friday,16:50:06
8.3546,80.44372,Friday,16:50:07
8.3546,80.44385,Friday,16:50:08
8.35462,80.44393,Friday,16:50:09
8.35462,80.44402,Friday,16:50:10
8.35462,80.44413,Friday,16:50:11
8.35462,80.44421,Friday,16:50:12
8.35465,80.44433,Friday,16:50:13
8.35463,80.44441,Friday,16:50:14
8.35466,80.4445,Friday,16:50:15
8.35467,80.44462,Friday,16:50:16
8.35468,80.44477,Friday,16:50:17
8.35469,80.44488,Friday,16:50:18
8.35469,80.44499,Friday,16:50:19
8.3547,80.4451,Friday,16:50:20
8.35472,80.44518,Friday,16:50:21
8.35473,80.4453,Friday,16:50:22
8.35474,80.44544,Friday,16:50:23
8.35475,80.44556,Friday,16:50:24
8.35474,80.44565,Friday,16:50:25
8.35475,80.44578,Friday,16:50:26
8.35476,80.4459,Friday,16:50:27
8.35475,80.44602,Friday,16:50:28
8.35477,80.44617,Friday,16:50:29
8.35479,80.44631,Friday,16:50:30
8.35482,80.44643,Friday,16:50:31
8.35483,80.44656,Friday,16:50:32
8.35482,80.44668,Friday,16:50:33
8.35481,80.44679,Friday,16:50:34
8.35481,80.44692,Friday,16:50:35
8.35481,80.44705,Friday,16:50:36
8.35481,80.44718,Friday,16:50:37
8.35483,80.44731,Friday,16:50:38
8.35484,80.44742,Friday,16:50:39
8.35486,80.44755,Friday,16:50:40
8.35487,80.44772,Friday,16:50:41
8.35488,80.44787,Friday,16:50:42
8.35489,80.44801,Friday,16:50:43
8.35491,80.44814,Friday,16:50:44
8.35491,80.44828,Friday,16:50:45
8.35492,80.44842,Friday,16:50:46
8.35494,80.4486,Friday,16:50:47
8.35494,80.44877,Friday,16:50:48
8.35495,80.449,Friday,16:50:49
8.35495,80.44916,Friday,16:50:50
8.35498,80.44932,Friday,16:50:51
8.35498,80.44948,Friday,16:50:52
8.35499,80.44963,Friday,16:50:53
8.355,80.44979,Friday,16:50:54
8.355,80.44994,Friday,16:50:55
8.355,80.45011,Friday,16:50:56
8.35501,80.45027,Friday,16:50:57
8.35501,80.45044,Friday,16:50:58
8.35498,80.45061,Friday,16:50:59
8.35498,80.45077,Friday,16:51:00
8.35497,80.45094,Friday,16:51:01
8.35495,80.45112,Friday,16:51:02
8.35497,80.45129,Friday,16:51:03
8.35497,80.45142,Friday,16:51:04
8.35497,80.45156,Friday,16:51:05
8.35497,80.45166,Friday,16:51:06
8.35497,80.45178,Friday,16:51:07
8.35497,80.45189,Friday,16:51:08
8.35495,80.45197,Friday,16:51:09
8.35493,80.45207,Friday,16:51:10
8.35496,80.45224,Friday,16:51:11
8.35495,80.45236,Friday,16:51:12
8.35497,80.45248,Friday,16:51:13
8.35496,80.45262,Friday,16:51:14
8.35498,80.45278,Friday,16:51:15
8.35497,80.45294,Friday,16:51:16
8.35497,80.45307,Friday,16:51:17
8.35495,80.45321,Friday,16:51:18
8.35492,80.45331,Friday,16:51:19
8.35491,80.45346,Friday,16:51:20
8.35489,80.45359,Friday,16:51:21
8.35489,80.45373,Friday,16:51:22
8.35487,80.45391,Friday,16:51:23
8.35485,80.45404,Friday,16:51:24
8.35488,80.45424,Friday,16:51:25
8.35486,80.45437,Friday,16:51:26
8.35487,80.45458,Friday,16:51:27
8.35487,80.45472,Friday,16:51:28
8.35488,80.45483,Friday,16:51:29
8.35486,80.45491,Friday,16:51:30
8.35484,80.45502,Friday,16:51:31
8.35484,80.45514,Friday,16:51:32
8.35484,80.45525,Friday,16:51:33
8.35486,80.45538,Friday,16:51:34
8.35486,80.45553,Friday,16:51:35
8.35486,80.45565,Friday,16:51:36
8.35487,80.45575,Friday,16:51:37
8.35487,80.45588,Friday,16:51:38
8.35487,80.45599,Friday,16:51:39
8.35486,80.45607,Friday,16:51:40
8.35485,80.45621,Friday,16:51:41
8.35486,80.45631,Friday,16:51:42
8.35486,80.45644,Friday,16:51:43
8.35486,80.4566,Friday,16:51:44
8.35487,80.45676,Friday,16:51:45
8.35486,80.45688,Friday,16:51:46
8.35486,80.45703,Friday,16:51:47
8.35485,80.45718,Friday,16:51:48
8.35485,80.45734,Friday,16:51:49
8.35484,80.45748,Friday,16:51:50
8.35484,80.45763,Friday,16:51:51
8.35485,80.45777,Friday,16:51:52
8.35486,80.45796,Friday,16:51:53
8.35486,80.45812,Friday,16:51:54
8.35486,80.45827,Friday,16:51:55
8.35487,80.45844,Friday,16:51:56
8.35487,80.45863,Friday,16:51:57
8.35486,80.45875,Friday,16:51:58
8.35486,80.45892,Friday,16:51:59
8.35486,80.45906,Friday,16:52:00
8.35486,80.45924,Friday,16:52:01
8.35486,80.45938,Friday,16:52:02
8.35487,80.45953,Friday,16:52:03
8.35488,80.45969,Friday,16:52:04
8.35487,80.45985,Friday,16:52:05
8.35488,80.46004,Friday,16:52:06
8.35487,80.46021,Friday,16:52:07
8.35488,80.4604,Friday,16:52:08
8.35487,80.46057,Friday,16:52:09
8.35486,80.46072,Friday,16:52:10
8.35487,80.46089,Friday,16:52:11
8.35486,80.46104,Friday,16:52:12
8.35486,80.46121,Friday,16:52:13
8.35484,80.46139,Friday,16:52:14
8.35484,80.46159,Friday,16:52:15
8.35485,80.46179,Friday,16:52:16
8.35486,80.46204,Friday,16:52:17
8.35486,80.46224,Friday,16:52:18
8.3549,80.46243,Friday,16:52:19
8.35491,80.46262,Friday,16:52:20
8.3549,80.46283,Friday,16:52:21
8.35494,80.46305,Friday,16:52:22
8.35494,80.46323,Friday,16:52:23
8.3549,80.46338,Friday,16:52:24
8.3549,80.46356,Friday,16:52:25
8.35492,80.46376,Friday,16:52:26
8.35487,80.46393,Friday,16:52:27
8.35487,80.46409,Friday,16:52:28
8.35484,80.46428,Friday,16:52:29
8.35482,80.46445,Friday,16:52:30
8.35481,80.46463,Friday,16:52:31
8.35479,80.46479,Friday,16:52:32
8.35478,80.46497,Friday,16:52:33
8.35477,80.46517,Friday,16:52:34
8.35478,80.46536,Friday,16:52:35
8.35477,80.46554,Friday,16:52:36
8.35477,80.46572,Friday,16:52:37
8.35476,80.46591,Friday,16:52:38
8.35474,80.4661,Friday,16:52:39
8.35474,80.4663,Friday,16:52:40
8.35473,80.4665,Friday,16:52:41
8.35474,80.4667,Friday,16:52:42
8.35473,80.46691,Friday,16:52:43
8.35471,80.46711,Friday,16:52:44
8.3547,80.46733,Friday,16:52:45
8.3547,80.46753,Friday,16:52:46
8.3547,80.46773,Friday,16:52:47
8.3547,80.46792,Friday,16:52:48
8.35472,80.46807,Friday,16:52:49
8.35472,80.46825,Friday,16:52:50
8.35473,80.46844,Friday,16:52:51
8.35474,80.46862,Friday,16:52:52
8.35474,80.46879,Friday,16:52:53
8.35474,80.46896,Friday,16:52:54
8.35474,80.46914,Friday,16:52:55
8.35474,80.46932,Friday,16:52:56
8.35473,80.4695,Friday,16:52:57
8.35473,80.46966,Friday,16:52:58
8.35473,80.46983,Friday,16:52:59
8.35473,80.46999,Friday,16:53:00
8.35471,80.47016,Friday,16:53:01
8.35472,80.47028,Friday,16:53:02
8.35471,80.47042,Friday,16:53:03
8.35471,80.4706,Friday,16:53:04
8.3547,80.47074,Friday,16:53:05
8.3547,80.47087,Friday,16:53:06
8.35471,80.47095,Friday,16:53:07
8.35469,80.47109,Friday,16:53:08
8.35468,80.47119,Friday,16:53:09
8.3547,80.47135,Friday,16:53:10
8.35468,80.47148,Friday,16:53:11
8.35466,80.47161,Friday,16:53:12
8.35464,80.47175,Friday,16:53:13
8.35463,80.4719,Friday,16:53:14
8.35462,80.47206,Friday,16:53:15
8.35461,80.47221,Friday,16:53:16
8.3546,80.47236,Friday,16:53:17
8.35459,80.47249,Friday,16:53:18
8.35458,80.47268,Friday,16:53:19
8.35459,80.47282,Friday,16:53:20
8.3546,80.47297,Friday,16:53:21
8.35461,80.47314,Friday,16:53:22
8.35461,80.47327,Friday,16:53:23
8.35463,80.47345,Friday,16:53:24
8.35467,80.47361,Friday,16:53:25
8.35469,80.47374,Friday,16:53:26
8.35471,80.47391,Friday,16:53:27
8.35474,80.47405,Friday,16:53:28
8.35478,80.47423,Friday,16:53:29
8.35482,80.4744,Friday,16:53:30
8.35486,80.47456,Friday,16:53:31
8.3549,80.47479,Friday,16:53:32
8.35489,80.47494,Friday,16:53:33
8.3549,80.47512,Friday,16:53:34
8.35491,80.4753,Friday,16:53:35
8.3549,80.47547,Friday,16:53:36
8.35492,80.47561,Friday,16:53:37
8.35495,80.47577,Friday,16:53:38
8.355,80.47597,Friday,16:53:39
8.35504,80.47614,Friday,16:53:40
8.35508,80.47631,Friday,16:53:41
8.35511,80.47649,Friday,16:53:42
8.35515,80.47668,Friday,16:53:43
8.35518,80.47687,Friday,16:53:44
8.35523,80.47711,Friday,16:53:45
8.35525,80.4773,Friday,16:53:46
8.35527,80.4775,Friday,16:53:47
8.35529,80.47765,Friday,16:53:48
8.3553,80.47783,Friday,16:53:49
8.35531,80.47801,Friday,16:53:50
8.35533,80.47822,Friday,16:53:51
